,A,B,C,D
2000-03-08,1.6236297209284274,-7.282774963474921,7.269176654043347,-9.885673082075968
2000-03-09,1.983602382863985,-7.775208791363716,8.016325124332214,-11.03278238381836
2000-03-10,2.968686345606937,-8.262301544590052,8.014036969889856,-11.040854559974289
2000-03-11,2.807548475665535,-7.568288269750617,9.18321104714268,-13.159717868341087
2000-03-12,2.553975937955584,-7.75437610032666,9.229943367065175,-13.456512689653797
2000-03-13,3.1133967340341857,-9.464097513027736,8.414526079181172,-12.823390811384396
2000-03-14,2.0193435647239664,-8.92533907954814,8.680440168906374,-11.563245555648985
2000-03-15,2.4812738448197558,-9.828421126606777,7.691481783895942,-13.936943437755016
2000-03-16,1.5341246694978108,-9.920691066658378,8.48199153298519,-13.18839284936778
2000-03-17,0.6412087265732064,-9.238298933264828,7.169758301476765,-13.664849642607146
2000-03-18,-0.1769853177636378,-8.683823270014202,6.30242052276387,-13.825532311798725
2000-03-19,-0.44786112503847186,-9.97233030987712,6.951017327081613,-12.870131498338386
2000-03-20,-1.4305595377140625,-11.906102953950091,7.122286141277264,-12.508704691685494
2000-03-21,-1.2413590155754706,-12.81822268713814,6.133946168626037,-11.765686343262454
2000-03-22,-2.832950057412334,-12.325796631352224,7.132059603276904,-11.312826991150246
2000-03-23,-1.9667447282496284,-11.021803305522596,7.753433603874316,-11.904914901822927
2000-03-24,-1.6049854519750186,-11.204977963025176,8.62467323284362,-11.868706575430757
2000-03-25,-3.5697454156202877,-9.694731311623862,8.03690815684067,-10.985256417608381
2000-03-26,-4.437875824663104,-10.021653595680869,6.875893295388239,-11.08584376865577
2000-03-27,-4.252057508737685,-11.855540777345189,7.38214331851757,-11.493446641905123
2000-03-28,-3.4673499926769926,-11.982866841749274,7.149380815977659,-11.647042667285278
2000-03-29,-4.429993999703793,-13.070953579158296,7.438543030158277,-11.608682531904137
2000-03-30,-3.789658083580706,-14.611088477521417,5.4225774347779065,-11.418607934264353
2000-03-31,-2.3382415397767256,-12.599953360664363,5.577544739602113,-11.971975495885449
2000-04-01,-2.745541696225855,-12.241116012181475,4.698248548554869,-12.033178828094785
2000-04-02,-1.6016745987555778,-9.78177641364172,3.599316074324059,-10.686285800134577
2000-04-03,-3.293957472901621,-11.945534113472585,4.215001148480875,-8.106387394153455
2000-04-04,-3.119423076238022,-12.134295419771371,5.70200974069635,-6.011497598535944
2000-04-05,-1.4622809856677728,-10.834337872137308,6.3107797919154995,-6.566112242437956
2000-04-06,-1.7192061009553747,-10.49870988342536,6.728465412461185,-7.483216947299189
2000-04-07,-2.21249075830694,-11.342341155944961,7.301099902898968,-5.5854452712992755
2000-04-08,-3.1711874671730085,-10.764033470189222,7.86502524357521,-4.324270860671278
2000-04-09,-4.330419214914591,-8.933002383185944,8.667488968351028,-3.5836042884210983
2000-04-10,-5.023249004850889,-9.104064893214957,9.149264300732609,-4.807022587857385
2000-04-11,-5.738208258188642,-8.734426789656771,10.136646833269182,-3.6167186733041428
2000-04-12,-6.4853098515054715,-9.161698506069955,9.00845076343548,-3.1106444812746745
2000-04-13,-5.338702987850504,-9.647787422489746,8.519749399040581,-1.5864876531961338
2000-04-14,-6.281450602098283,-9.838612951356609,5.448399391117585,-0.8203789090779703
2000-04-15,-7.1463937928456716,-9.843828536431598,6.542273637772168,-1.0148471101277607
2000-04-16,-6.216048359807479,-10.393857092185755,3.0557770505966335,-0.6606231467226371
2000-04-17,-6.267840585832283,-10.210628086585235,3.5678142112467275,-2.7606046336781302
2000-04-18,-6.131108093052697,-10.61718255672662,4.002984506803894,-4.075624978360914
2000-04-19,-5.094749263082262,-10.434195549246919,3.8018739919546762,-3.483382499501629
2000-04-20,-4.75853263190602,-10.198733520558433,3.5929230376668184,-5.133579691469972
2000-04-21,-5.117567098133782,-9.389243333975031,3.2733686127674284,-4.702777052246718
2000-04-22,-6.235911543699262,-9.843422865286731,1.6946204353987144,-6.042718950258835
2000-04-23,-6.593729963988949,-10.74778809244285,1.6693183597942645,-5.417648137886107
2000-04-24,-6.735363270114247,-9.433764727652779,1.8546547799965443,-5.6658088236509405
2000-04-25,-5.705276049536099,-8.997025927086398,1.6962555066955463,-5.914297156977295
2000-04-26,-5.5067943426873525,-9.015007269832534,1.4072617594213266,-4.915313068607057
2000-04-27,-5.646262395339271,-11.018131304897237,0.20079781019500076,-3.3379479236649314
2000-04-28,-6.63965772407013,-11.6566894628629,-0.5728406507509819,-4.573257797214582
2000-04-29,-5.820254967108026,-11.19298357496862,-0.22858032753991003,-5.804170787661274
2000-04-30,-4.901503338856444,-11.10169287391429,-0.7114712446593577,-5.483771973210851
2000-05-01,-5.40967451124546,-12.819554377962056,-0.00112963143113598,-6.620828380932908
2000-05-02,-4.3246587510061705,-12.2768828713107,-0.18295743414086202,-5.358180791970744
2000-05-03,-2.7851766141762555,-12.436542375887386,1.0310609241987834,-4.3565717895896094
2000-05-04,-4.193229733818418,-13.650042208287084,1.9542490967103898,-4.476639836007499
2000-05-05,-3.2434961585135604,-14.10004903981484,3.750586551591958,-3.3877102300506614
2000-05-06,-3.176190622109311,-13.690941566230702,4.605820321349701,-3.716300359374567
2000-05-07,-3.0612234886894183,-14.04423580213189,2.0047939349053245,-3.4117011664966723
2000-05-08,-3.7359069233849764,-13.572192425871405,2.9061559824892336,-3.639064016767209
2000-05-09,-2.9312117577418126,-13.661931283538856,3.106124786294194,-4.258464483605446
2000-05-10,-1.7829619253617057,-12.317880885083897,3.499026955630871,-2.0401017764860554
2000-05-11,-3.4888191337516385,-11.646981343067356,3.5270419427495425,-1.333392879316383
2000-05-12,-2.4134661900364023,-10.268688492655063,2.237180739005682,-1.2592511306850747
2000-05-13,-4.8381738424913925,-11.446995693209075,2.6124810089642043,1.0548841091919647
2000-05-14,-5.905070034097735,-11.280267169946741,4.266252882079635,0.7335464250984107
2000-05-15,-6.769606807331612,-10.928915551752718,3.631220607016115,0.7237080743733305
2000-05-16,-7.313609984293285,-11.455268533403903,3.9514882573492196,0.4158271671379761
2000-05-17,-7.691943786949414,-12.198504886226134,3.9469460145448108,0.6395030490482931
2000-05-18,-7.716804240836913,-11.060683231848852,3.4651948039176506,0.6405819612930187
2000-05-19,-7.127829797249618,-11.695689587024637,3.514365836463913,1.7153863444733775
2000-05-20,-7.230475885224188,-11.68681407042912,4.529053435733186,-0.11673577354437659
2000-05-21,-6.570256038368777,-10.561524492066273,4.9898260389015,-1.529939549904965
2000-05-22,-7.045134875437164,-9.452398884988021,6.339840081953906,-1.7065312770791834
2000-05-23,-5.808739974234652,-8.277353345722004,5.86254406224671,-0.573023754182516
2000-05-24,-7.413770669772344,-8.139199912351671,5.968924445400298,-0.968123886898905
2000-05-25,-6.490568984900538,-7.936224274735181,6.791647508145917,-0.9503988639440097
2000-05-26,-5.597808572370209,-7.477229372485908,6.731456578882245,-1.4633086011408905
2000-05-27,-7.011242971552273,-8.881509947217141,5.558256393766992,-2.5337014470952877
2000-05-28,-7.410266338241001,-9.302635894314184,4.112094537479518,-3.5481220078265983
2000-05-29,-7.485776945183197,-9.57895008713184,3.8010742733705287,-1.9091311121422687
2000-05-30,-7.65272963202791,-9.905331042492742,2.7440755798281504,-1.548644985435402
2000-05-31,-7.362492633265675,-8.431178450370595,3.0196411037665185,1.2415538496236347
2000-06-01,-7.472938459578395,-5.84179315254669,3.510891158817982,1.5720604106192555
2000-06-02,-8.096909322027805,-5.135566186859002,4.446986180953769,0.5907947657797823
2000-06-03,-6.916564310802179,-5.08295072984621,4.054528518306405,1.3810778153724605
2000-06-04,-7.366611988376337,-6.318388659857924,4.889986615590907,1.141832975662718
2000-06-05,-7.658618054910375,-4.747476627806334,3.532925977895264,-0.6035441673771424
2000-06-06,-7.305215018616669,-4.879085628849955,3.7657119065554805,-1.8061939321182892
2000-06-07,-6.620067520000696,-5.708972082076398,4.6336461148709205,-2.1745819122599874
2000-06-08,-4.532775989111393,-5.3715082991407295,3.351541260075316,-3.342679103616794
2000-06-09,-5.240749428899898,-7.559710055600096,1.6694732354344008,-3.5355397198464775
2000-06-10,-6.854303912375068,-5.840818288733402,0.5559394933688364,-2.888895882586565
2000-06-11,-7.622089727117726,-5.7012122531824065,1.469052594794254,-2.655458155035536
2000-06-12,-7.759462048582108,-6.721252717093652,2.431283526116,-3.556714288824258
2000-06-13,-7.546957334330193,-5.639313402376841,2.4261989500558427,-5.223228330816757
2000-06-14,-8.444092611686102,-5.099452738969479,4.15354613059242,-5.4069324930636755
2000-06-15,-8.12267133912026,-4.394210400244017,5.521370269497174,-6.101983979913476
2000-06-16,-8.64565819205225,-4.29741764046972,7.167790906370365,-6.9950537908541754
2000-06-17,-9.084741544303462,-5.423571039198697,7.083375544896687,-7.503915914445554
2000-06-18,-10.243763527579285,-4.3290634883561605,6.1577829307385485,-7.257642629409736
2000-06-19,-8.86790098216286,-4.527167840778,6.714884536727259,-5.279971928317029
2000-06-20,-9.227998957960514,-4.542744561228042,6.996693190712468,-4.739499989681232
2000-06-21,-7.424244716294203,-3.5103646590676325,6.191547244530217,-6.224389683111681
2000-06-22,-8.21833933551884,-2.9173927928558876,7.056453088418152,-5.885092944362749
2000-06-23,-10.549513608912182,-2.7771582604872975,7.171088495589262,-4.968869540431616
2000-06-24,-9.257044960510463,-3.5229134440922136,7.6302420001011155,-5.9522525988450035
2000-06-25,-7.718075468882896,-4.546295289357026,8.061178288964811,-4.823191197545965
2000-06-26,-8.356706877099887,-4.613987768363835,7.847140214467002,-2.480364181492335
2000-06-27,-7.840284255885549,-5.58185657316741,8.185965468479834,-2.2902169475942253
2000-06-28,-7.947384273988188,-4.427294610893226,7.140181478174162,-2.4881294402041223
2000-06-29,-8.061964673640441,-4.39874830497349,6.645064996501937,-1.7857233087991076
2000-06-30,-7.050568671898351,-2.2999467143838057,6.116326209571733,-2.133331691326085
2000-07-01,-6.307611365770203,-2.152519941484472,5.182249740465653,-2.9433145332527273
2000-07-02,-4.6705915028609954,-1.7324684640474768,4.52918148091655,-2.0116206674550665
2000-07-03,-4.481610160624312,-0.39609551150567635,3.8378988792894337,-2.8832112565039214
2000-07-04,-4.707121239483406,0.2038194434394628,2.486041832926671,-1.7654637329602991
2000-07-05,-5.213518841420123,0.7295720531607962,2.378706592140452,-4.42257673517024
2000-07-06,-4.1383319322495025,1.1685663738902687,2.1112952855809377,-3.5054063103217814
2000-07-07,-4.0125799827459785,2.5240142291166663,0.214061843740726,-1.7222501160951371
2000-07-08,-2.3692000649427647,2.1895233676143864,1.1581530090567627,-2.5472064122035976
2000-07-09,-0.8998330170484872,1.7054823117974067,1.509153308957174,-1.9025417684143573
2000-07-10,-0.9219889366561255,1.0227734519577825,0.9984909675230287,-1.8159588342028312
2000-07-11,-0.21513674007015882,0.10565127293141496,1.265116145065512,-2.0613340267758478
2000-07-12,-0.7645887796827188,2.3259173849013175,-0.0746086691613217,-1.6452561425499164
2000-07-13,-1.366498418886168,2.0771293103408084,-1.7987894977227945,-1.124856392706299
2000-07-14,-2.504479262478265,2.4838424163468487,-2.019425828555214,-2.4606797365683195
2000-07-15,-4.736173618139629,4.59034470698905,-2.146188857130086,-4.4466363401454965
2000-07-16,-4.908907005633919,5.361341630734343,-1.6198854110478347,-4.048100084675907
2000-07-17,-4.043335551467532,4.287160535587715,-1.4238333005208024,-2.8893647176965147
2000-07-18,-4.1958139971952555,4.208163818082487,-1.582585270379128,-3.992711982429093
2000-07-19,-4.272860376499421,4.538321564498261,-1.794870625301665,-2.951922929073909
2000-07-20,-4.37804118903939,4.147697829445167,-1.3276355832508444,-3.3207358030621617
2000-07-21,-2.706640702110326,4.434048307157405,-1.5150374571093848,-4.5904499102775445
2000-07-22,-2.519039240936624,3.817786881408768,-2.1500969719159917,-5.616538270023507
2000-07-23,-1.7784534762839361,2.0469717144449606,-2.0015597174820643,-5.4277109179406
2000-07-24,-2.5583438698286836,2.481349779137154,-2.9343469868024443,-5.099690085096049
2000-07-25,-1.2034517888824583,1.156432026204587,-1.630899652179884,-6.959472613284792
2000-07-26,-1.7319418984762407,1.5173895797477068,-2.121487037851898,-6.797690473514671
2000-07-27,-1.8688489143980624,2.607651652394872,-2.5358333817058076,-6.876037294714083
2000-07-28,-2.013773516419538,3.1320741615305723,-2.0643287856889168,-5.4120459674439445
2000-07-29,-2.326751733299172,1.9703658401226334,-1.2973678678101443,-5.404055809593343
2000-07-30,-0.8920114488798356,3.133055408620136,-1.3951162937911141,-4.403175720259158
2000-07-31,0.7438735303370656,4.679216356900624,-1.7210783190279726,-4.220580386794803
2000-08-01,0.91177651263951,5.245122034476873,-2.370215053552479,-4.548805871054205
2000-08-02,1.2474016178855067,6.43885842648853,-3.449054655568544,-4.2373974461388775
2000-08-03,1.3910463973095424,8.08234159747835,-3.076029395540148,-3.086740182476385
2000-08-04,-0.7828426737855341,5.585759590193437,-4.474855154838207,-1.419852972508527
2000-08-05,-1.087971036236437,5.7378298880123895,-3.485990028484384,-1.6094454623108096
2000-08-06,-0.5752818017913274,6.622554278101335,-3.788114765961387,-0.972335574785018
2000-08-07,-1.092365790913383,6.959134825806034,-1.9453207472757998,-0.07614828877895252
2000-08-08,-1.2836053852508276,6.032937495014374,-0.17556422951521355,-0.6243313703092608
2000-08-09,-1.0428401302891241,6.8641365247072015,0.8930340488383313,0.49023567346598207
2000-08-10,-2.861415329539188,7.218524975114542,1.8015377431919761,0.20971881051108354
2000-08-11,-3.553985817977987,7.20686789856504,-0.07289175919581203,1.0970654081641524
2000-08-12,-3.4047079784671666,8.431742363202227,0.1859932503544881,2.2163680541795587
2000-08-13,-4.3659045794592855,9.605856436392529,0.5020878335009138,1.3902931753134202
2000-08-14,-4.6016929129472866,10.405465607551253,2.4977872412425777,1.7512339318230694
2000-08-15,-4.113577065285949,10.224436325068057,2.2016654175747967,0.42319103089704435
2000-08-16,-3.543021182081232,11.007250040322635,1.2805286790988712,-1.040769391162531
2000-08-17,-4.844155500401471,11.695837917709161,0.08677002716214188,-2.957950712125453
2000-08-18,-6.780659755352588,11.443372224059944,0.2847714658053886,-3.213132841954451
2000-08-19,-7.138960329593604,10.821243430562866,0.49231346612770827,-4.441198389925205
2000-08-20,-5.637565897707766,11.417534449788247,1.4719259150544741,-4.278523143567455
2000-08-21,-5.145647676520586,11.150759133421857,0.025094277714548863,-6.346547091760225
2000-08-22,-5.780854743946362,9.891250244765681,0.8893162807808417,-6.419091458816666
2000-08-23,-5.3539442371677985,6.5588874919599895,2.6938401473176183,-8.025538576104465
2000-08-24,-5.939233726403519,6.8463068424075875,1.8020066453145236,-8.612112923912377
2000-08-25,-5.975460537542028,6.09377377117833,1.0169054422380808,-9.634524090199761
2000-08-26,-6.741118290288912,6.525047235180009,2.053854306806946,-9.863967975704568
2000-08-27,-8.149033888169443,6.017421973144033,2.923613371626143,-11.320077727049693
2000-08-28,-7.015773842814622,4.963852556030755,3.0011489612910798,-11.595755458793416
2000-08-29,-7.268826896288878,6.178225354093184,2.8367960888688923,-11.129195989783325
2000-08-30,-6.803909631530659,5.7620319496714085,1.1902472729094544,-11.14651105528914
2000-08-31,-6.63111792971297,5.955521137750009,1.6992462099750307,-9.455129515987895
2000-09-01,-7.521783491761102,6.037100878008349,2.4002789147440735,-9.586495221986418
2000-09-02,-7.206849508315401,7.827023655366106,3.21140239889308,-9.584195587655664
2000-09-03,-6.543099537600103,8.590634031018615,3.8640245506171764,-8.704180246041973
2000-09-04,-5.762775686870075,9.463683226711579,5.309313665545054,-8.53897078392713
2000-09-05,-5.560585835550144,10.63742807009354,6.6809698792218635,-10.423751797902826
2000-09-06,-4.204237408359914,10.817782896795448,7.889857583292718,-8.570644603431143
2000-09-07,-4.574230703860428,10.520067818513525,8.942585861975624,-6.356434094976924
2000-09-08,-3.5138284380926574,10.07442879834244,10.166887367840133,-6.932782144083752
2000-09-09,-1.8130480014491264,9.114843807530733,10.252738015320487,-7.011162016732049
2000-09-10,-3.1883871810071573,9.983041426645608,10.276865465573126,-6.193493455728312
2000-09-11,-4.097877462163386,10.414940876900369,10.814003769469585,-7.090433887460195
2000-09-12,-4.92623292430533,9.283490948170218,12.05884100270073,-6.244522888939031
2000-09-13,-6.017203505917069,8.804483514987538,14.031829541332248,-6.355309700426262
2000-09-14,-7.0435759815009025,10.637297441642827,13.931709971906228,-6.298002559755751
2000-09-15,-7.057018431700424,11.146430240323241,15.450315802093607,-5.824603720768854
2000-09-16,-7.541328068277944,11.813461929620924,15.389559096508961,-6.348933251536147
2000-09-17,-8.288881426612175,11.608404675681003,15.189388709028117,-6.759385784877209
2000-09-18,-7.646353715366827,11.544348602628189,16.682917795005846,-8.510991244926574
2000-09-19,-7.230788360136703,10.858202649659935,17.526457901655046,-8.055283380910106
2000-09-20,-6.421146465863456,12.565572342093402,17.376178999427886,-7.317026489466421
2000-09-21,-6.887121976242834,13.024036991616104,15.66082243722585,-6.635009382816482
2000-09-22,-6.143077582624604,13.414990578891578,14.951998952745988,-8.061089060229596
2000-09-23,-5.804387254177867,13.245482571367269,14.588094008274194,-8.033617707609855
2000-09-24,-5.575731251351054,13.463561146461085,14.982140959754357,-7.513377274613062
2000-09-25,-4.475237982017718,14.602478568895119,16.688427093274775,-7.554829187703863
2000-09-26,-4.279101904939101,14.83293605056024,17.18514864284512,-7.045526670485062
2000-09-27,-3.390135030514469,15.368693717565563,17.79235093607022,-8.006907184678424
2000-09-28,-2.006499803851897,13.40704351841693,17.680207799017964,-8.245921821639534
2000-09-29,-1.1857857521088064,12.86064602422429,17.348532987174945,-6.182975067863551
2000-09-30,0.9122302116542884,12.201841079743723,15.79085912480405,-6.020945663505605
2000-10-01,1.409164884414675,9.255011825957721,15.068257350289361,-6.089007592373202
2000-10-02,0.1135840704531712,9.521406130755798,15.731868191082665,-6.11469870052058
2000-10-03,0.9011336073669479,9.767854412035133,18.11011394255088,-5.056465598486328
2000-10-04,3.4149215021540114,10.923605175965951,17.96958749334234,-5.233758714083439
2000-10-05,3.3888321014363227,11.956729443954663,17.707311811891454,-5.0424933190196946
2000-10-06,3.831777156120853,10.522441715855077,16.072191598289198,-4.335060611489051
2000-10-07,5.3435122806301845,9.592701956089435,16.687476260524814,-3.8815039864450047
2000-10-08,5.95605915960488,10.81345988966219,18.09455146768593,-3.284317438460341
2000-10-09,5.6836801846927765,11.549461709003543,18.095670432649307,-2.1096712697402915
2000-10-10,5.663028591418604,11.506038607152682,20.16866974072282,-3.0314378895930587
2000-10-11,6.610388661589504,13.632644425740597,20.836514208555947,-1.259713994171186
2000-10-12,5.345853943627738,13.427552451903974,19.488808966210954,0.5591044981108797
2000-10-13,5.6378274973873825,13.933852952469461,20.357367052486268,-0.40647765488110754
2000-10-14,6.5233719388580145,12.903792742678986,21.282924725035176,-2.3276795109891477
2000-10-15,7.3478638508862915,11.842959704415742,22.31889119422617,-2.623801290253792
2000-10-16,5.93984151103101,10.475560040399271,22.31312383143083,-2.7991494469872062
2000-10-17,5.410275397994497,10.417933464210524,22.76941189261056,-5.491084878562988
2000-10-18,4.743060628174838,10.59256282667971,22.563289037084672,-4.334507936822925
2000-10-19,3.8642263559813537,10.776581047720773,21.400877305812315,-5.22581950501819
2000-10-20,3.1509125599331336,11.87487773798987,22.378229614004095,-7.716713970070542
2000-10-21,0.968538080218246,9.882004421386688,21.057142572076827,-7.977712901434414
2000-10-22,2.5756297668868102,9.47528933995347,20.169311114556145,-7.224048085534487
2000-10-23,2.1409808135330453,9.409341454397335,19.56284102495162,-8.114403513399223
2000-10-24,1.2250837000879713,8.575042743750956,20.75139803126483,-9.080888709779922
2000-10-25,2.768792134729676,8.878737109110398,21.829305389623652,-8.665631943226176
2000-10-26,2.798881930279578,8.71337021274,23.464089436338853,-10.31550293227085
2000-10-27,2.22554274879038,10.539812519311772,22.96194144204059,-8.512050257915593
2000-10-28,2.120514934022411,10.745212248335234,23.680834841840134,-7.113828677158335
2000-10-29,1.6245591054690738,11.402832575968613,23.991051547692273,-8.142596143272112
2000-10-30,-0.4750309045781653,12.231539635071607,21.90438781269479,-9.364182681542433
2000-10-31,-0.24596215734726318,13.825800991259968,20.849059901374034,-9.765003370247625
2000-11-01,0.3804045688288549,13.806842597642058,21.861193513699885,-9.404020569875
2000-11-02,-0.19424077835120152,12.49951428665116,21.661866884377343,-9.420932624181138
2000-11-03,-0.5778323931540823,11.725309274008339,21.42512616464657,-9.075655144092497
2000-11-04,-0.4605597779844137,12.724438365870627,21.098544447350562,-9.518975620412125
2000-11-05,1.0338325725428466,12.625264039309377,21.046722351706677,-9.647728583051077
2000-11-06,0.10777657405115348,13.287948380565103,19.536165426618798,-9.933132122938213
2000-11-07,-0.03267674834370124,13.292757754350916,19.77938327841152,-11.971485872679366
2000-11-08,1.9776108474974836,12.226298202768096,19.292656061596926,-11.641518092138012
2000-11-09,2.77607003271511,11.91693141807663,18.080843836130274,-11.869227390317505
2000-11-10,2.1322568024495885,11.654603933557677,18.681335411128163,-12.27810003800159
2000-11-11,2.61461647039138,10.81516893184943,18.20341052491811,-11.018935839943458
2000-11-12,2.2868142548600607,10.696526462043646,18.688226045789985,-11.211634333307762
2000-11-13,2.207628206239512,11.573157839675947,19.310389125275137,-11.16922124726839
2000-11-14,3.30537429210903,11.446610746910077,19.008312809876465,-11.388829002522852
2000-11-15,2.5387473393252256,12.997965522260934,18.082691754147014,-12.144159009000694
2000-11-16,0.2895220372752618,11.856990965553779,17.665351407198912,-11.404893873746726
2000-11-17,-1.595044064006271,13.620074091958177,19.340884998158668,-11.058279844324291
2000-11-18,-2.746833194526837,14.42622326146777,20.09051908598208,-10.928050025619898
2000-11-19,-4.236001549197111,15.05135835988041,20.118179518359714,-11.232368439177609
2000-11-20,-3.351101936450772,14.034371711424903,19.804423532003433,-10.664032472893387
2000-11-21,-3.5399267605294784,14.122774428143579,19.997121233881007,-10.13155262352898
2000-11-22,-3.9848393465167335,14.870581845220052,19.150463746406672,-10.402452155247522
2000-11-23,-3.7415749638102342,15.512351986237574,21.018695211977967,-10.499088570256802
2000-11-24,-3.863371886281206,13.775532330400729,20.60395521721626,-10.290062919011708
2000-11-25,-3.4775776451159395,13.551991495104739,21.521195292436516,-11.818489114044368
